song_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,target,song_title,artist,similarity,URL
1151,0.057786255,0.718097448,223504,0.663344182,0.0,10,0.106,0.843305886,1,0.134,0.379636325,4,0.609,0,No Promises (feat. Demi Lovato),Cheat Codes,0.9842668432171569,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
1152,0.013364018,0.700696056,188174,0.421277461,0.0,0,0.0574,0.807380299,1,0.0519,0.2218438,4,0.874,0,Slow Hands,Niall Horan,0.9639099042879647,https://open.spotify.com/track/2cOUlop2ZakjOKe4WinesN
1153,0.028439438,0.619489559,197253,0.610455655,0.0,5,0.234,0.818694724,1,0.0539,0.53682817,4,0.364,0,Bad Bitch (feat. Ty Dolla $ign),Bebe Rexha,0.975261527008373,https://open.spotify.com/track/4ZJPwET9Jrgpkqi4Vo3Yg8
1154,0.004660476,0.513921114,225526,0.769121237,0.0,1,0.0568,0.850167734,1,0.212,0.702890268,4,0.551,0,Good Life (with G-Eazy & Kehlani),G-Eazy,0.9423171966435003,https://open.spotify.com/track/0Oa9mHOnH14GZ4toWwkf4c
1155,0.9748743,0.495359629,206933,0.362286412,0.132,2,0.639,0.717810308,1,0.0378,0.228404637,3,0.117,0,The Night We Met,Lord Huron,0.8255662639420003,https://open.spotify.com/track/3hRV0jL3vUpRrcy398teAU
1156,0.452259743,0.733178654,272667,0.759967453,6.67e-05,6,0.224,0.872552608,0,0.0849,0.257435616,4,0.673,0,Rollin,Calvin Harris,0.9806328481958156,https://open.spotify.com/track/4OSBTYWVwsQhGLF9NHvIbR
1157,0.00731375,0.718097448,221983,0.553498779,0.000971,10,0.21,0.772247636,1,0.03,0.31573668,4,0.441,0,Obsession (feat. Jon Bellion),Vice,0.9769973978820786,https://open.spotify.com/track/5pvVAwQbuFoR7LkcicrKnk
1158,0.551757515,0.86774942,160597,0.495524817,0.00356,5,0.0916,0.780725831,0,0.0549,0.202196277,4,0.676,0,Whippin (feat. Felix Snow),Kiiara,0.9598904316284267,https://open.spotify.com/track/3QWjljChcOMkRDYSzF33Qr
1159,0.282410012,0.691415313,214867,0.604353133,3.29e-05,0,0.234,0.866056725,0,0.0429,0.43790823,4,0.47,0,Symphony,Clean Bandit,0.9984968478271092,https://open.spotify.com/track/2ThaHV10xrAcL2WfqXyLnp
1160,0.004127811,0.582366589,207520,0.804719284,0.0,1,0.0872,0.827691369,1,0.0437,0.595665765,4,0.536,0,Break Up Every Night,The Chainsmokers,0.9568857713287314,https://open.spotify.com/track/6cPyTS0Kk2sc4xQwC93kOg
1161,0.029444466,0.700696056,233833,0.767087063,0.0101,6,0.104,0.855565721,1,0.123,0.29232761,4,0.75,0,Unforgettable,French Montana,0.9697635165702021,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
1162,0.00033785,0.908352668,177604,0.591131001,2.05e-05,1,0.0897,0.780756328,0,0.118,0.595648269,4,0.419,0,HUMBLE.,Kendrick Lamar,0.9692133699464173,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
1163,0.00519314,0.725058005,212027,0.587062653,1.48e-05,8,0.124,0.816193962,1,0.0457,0.368176729,3,0.16,0,do re mi,Blackbear,0.9783048625886858,https://open.spotify.com/track/6Se3x9ANMLv0dCDsjGmEjh
1164,0.075374245,0.665893271,216409,0.815907242,0.0,1,0.187,0.8915828,1,0.109,0.292788327,4,0.779,0,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,0.9696122794172709,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
1165,0.03567564,0.639211137,201601,0.672497966,0.0,1,0.107,0.856816102,1,0.0308,0.507867174,4,0.568,0,Whatever It Takes,Imagine Dragons,0.977370746950927,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb
1166,0.032158042,0.562645012,213307,0.715215622,0.0,4,0.403,0.884476975,1,0.0978,0.31469861,4,0.521,0,Touch,Little Mix,0.9651119624101946,https://open.spotify.com/track/6aJn7Cst74cj4lNIiPRgav
1167,0.030449494,0.339907193,251423,0.360252238,7.64e-06,8,0.383,0.70304971,1,0.0741,0.279270085,4,0.0951,0,Selfish,Future,0.9532786902431031,https://open.spotify.com/track/4426XdSm1mf2BmlxClA3IE
1168,0.090952179,0.610208817,220781,0.526037429,0.0,0,0.0831,0.808173224,1,0.0746,0.303979658,4,0.497,0,It Ain’t Me (with Selena Gomez),Kygo,0.9857029561606698,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
1169,0.128640729,0.725058005,184134,0.797599675,0.0,11,0.0541,0.885361391,0,0.0405,0.327522861,4,0.537,0,Mama,Jonas Blue,0.981743629621851,https://open.spotify.com/track/1g7pFO1WtclKCuIQiS8sNM
1170,0.239193808,0.740139211,177573,0.293124491,8.09e-06,2,0.294,0.662854529,1,0.0284,0.304026313,4,0.157,0,The One,The Chainsmokers,0.9758895467893347,https://open.spotify.com/track/2hT9vWmKp6uduKzmalqeMA
1171,0.403013371,0.74361949,197495,0.667412531,1.16e-05,1,0.375,0.886489783,0,0.1,0.42106583,4,0.608,0,Nights With You,MØ,0.9962409362690139,https://open.spotify.com/track/5q5gzmbBS5yQzos2BvVr1t
1172,0.023615304,0.63225058,172893,0.644019528,1.52e-05,3,0.0427,0.814242147,0,0.0626,0.275100308,4,0.585,0,TG4M,Zara Larsson,0.9726627106911296,https://open.spotify.com/track/4uoumbAMEMaKdtiv763jKz
1173,0.010248431,0.824825986,204600,0.426362897,0.0219,2,0.165,0.741140592,1,0.431,0.596033172,4,0.286,0,Mask Off,Future,0.9607999992158744,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
1174,0.122610561,0.790023202,227292,0.791497152,5.81e-05,6,0.154,0.833424825,1,0.0635,0.339274051,4,0.54,0,Bon Appétit,Katy Perry,0.9833574453152913,https://open.spotify.com/track/4rHmKlFRiFzabiVO6e9w2e
1175,0.027635416,0.457076566,340707,0.590113914,0.0,5,0.109,0.868161025,1,0.0313,0.420552627,4,0.209,0,Sign of the Times,Harry Styles,0.9605005480111214,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
1176,0.002469515,0.475638051,200733,0.776240846,0.000111,7,0.153,0.805336993,0,0.218,0.711859662,4,0.242,0,At My Best (feat. Hailee Steinfeld),Machine Gun Kelly,0.933049368400841,https://open.spotify.com/track/77lGafvlU68CeHgB2pkHC9
1177,0.418088791,0.675174014,176347,0.415174939,0.0,8,0.0607,0.802226289,1,0.0862,0.385503173,4,0.45,0,Issues,Julia Michaels,0.9848883971945223,https://open.spotify.com/track/7vu0JkJh0ldukEYbTVcqd0
1178,0.01306251,0.848027842,206693,0.554515867,0.0,1,0.0944,0.858066484,1,0.0406,0.502746804,4,0.853,0,That's What I Like,Bruno Mars,0.9773070013848093,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
1179,0.056379216,0.581206497,220291,0.652156225,0.0,0,0.0855,0.838334858,0,0.0416,0.28003989,4,0.371,0,September Song,JP Cooper,0.9733132137757444,https://open.spotify.com/track/0zbzrhfVS9S2TszW3wLQZ7
1180,0.131655813,0.726218097,188491,0.6226607,0.0,7,0.0852,0.825495578,1,0.0644,0.426331996,4,0.513,0,Still Got Time,ZAYN,0.9937463829378888,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl
1181,0.331656384,0.712296984,219080,0.441619203,0.000162,1,0.0898,0.659804819,0,0.425,0.188176495,4,0.322,0,Location,Khalid,0.9799622578028332,https://open.spotify.com/track/3yk7PJnryiJ8mAPqsrujzf
1182,0.089947151,0.535962877,220883,0.534174125,0.0,1,0.261,0.771912168,0,0.0576,0.525526033,4,0.19,0,Scared to Be Lonely,Martin Garrix,0.9781062725194748,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
1183,0.305525656,0.791183295,298941,0.451790073,0.0862,11,0.11,0.656938091,1,0.039,0.373845293,4,0.372,0,Passionfruit,Drake,0.9894982044069046,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
1184,0.58391841,0.815545244,233713,0.648087876,0.0,1,0.0931,0.912290332,0,0.0802,0.280617244,4,0.933,0,Shape of You,Ed Sheeran,0.9752701723730248,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
1185,0.09959542,0.563805104,232947,0.859641985,0.0,5,0.262,0.846996035,0,0.0554,0.461976299,4,0.441,0,Wild Ones (feat. Sia),Flo Rida,0.9658794036457042,https://open.spotify.com/track/1NpW5kyvO4XrNJ3rnfcNy3
1186,0.167836821,0.726218097,210627,0.724369406,0.0,11,0.166,0.935559622,0,0.0871,0.449956844,4,0.68,0,Starships,Nicki Minaj,0.9922529678082739,https://open.spotify.com/track/2EBCVPNAG46nbgs6jXPGvv
1187,0.065926982,0.819025522,299333,0.42534581,0.000876,0,0.122,0.71305276,1,0.199,0.58443361,4,0.446,0,Lollipop,Lil Wayne,0.9680527008606966,https://open.spotify.com/track/5jnxxpX2834SB6LJ0S73Uz
1188,0.092560224,0.693735499,229360,0.800650936,0.0,1,0.694,0.832570906,1,0.0582,0.444294112,4,0.716,0,Time of Our Lives,Pitbull,0.980851021146227,https://open.spotify.com/track/2bJvI42r8EF3wxjOuDav4r
1189,0.032057539,0.607888631,210960,0.793531326,0.0,9,0.267,0.908935651,1,0.0976,0.245701922,4,0.791,0,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,0.9569219154477047,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz
1190,0.064620446,0.734338747,198187,0.83726607,1.59e-05,7,0.118,0.872125648,0,0.0687,0.460821592,4,0.454,0,Glad You Came,The Wanted,0.9779323320744631,https://open.spotify.com/track/5yDL13y5giogKs2fSNf7sj
1191,0.00624842,0.728538283,203867,0.77827502,0.0,4,0.0263,0.913144251,1,0.0898,0.420628441,4,0.819,0,Dynamite,Taio Cruz,0.9735930655742446,https://open.spotify.com/track/72IwoG8tqvIWV10IHjpNNA
1192,0.056982233,0.400232019,293533,0.558584215,0.0,9,0.194,0.857304056,0,0.353,0.19890711,4,0.304,0,Clique,JAY Z,0.944313806888705,https://open.spotify.com/track/65rRB2mspD309xE6YimZTl
1193,0.110550225,0.62412993,180480,0.866761595,0.0,6,0.0368,0.878682525,0,0.116,0.26344826,4,0.376,0,Airplanes (feat. Hayley Williams of Paramore),B.o.B,0.9626323467239809,https://open.spotify.com/track/617xCVhCgPZwyJo7zLqr7R
1194,0.557787683,0.59512761,217419,0.687754272,0.0,0,0.097,0.861085697,1,0.258,0.199933517,4,0.63,0,Trumpets,Jason Derulo,0.9569439349541243,https://open.spotify.com/track/1QdpGjYp035BXJB7qPAzl9
1195,0.071354133,0.29350348,338853,0.861676159,0.0,11,0.211,0.906800854,0,0.255,0.653062891,4,0.472,0,Live Your Life - feat. Rihanna,T.I.,0.9067770138439455,https://open.spotify.com/track/4ApMcCrMpR0C65OBjLzRyD
1196,0.007414252,0.266821346,216893,0.842351505,0.0,7,0.0883,0.765904239,0,0.482,0.684840674,5,0.716,0,Like A G6,Far East Movement,0.8839116892937242,https://open.spotify.com/track/5AyL2kgLtTWEu3qO3B9SqK
1197,0.039193237,0.639211137,229507,0.755899105,0.0,7,0.341,0.898597133,1,0.158,0.513769012,4,0.541,0,Feel This Moment,Pitbull,0.9739317732267718,https://open.spotify.com/track/0Hf4aIJpsN4Os2f0y0VqWl
1198,0.029645472,0.532482599,204160,0.964401953,0.0,11,0.139,0.884720952,1,0.0981,0.478987823,4,0.792,0,Timber,Pitbull,0.9435402724780663,https://open.spotify.com/track/2SvKuHbYFCtUksJPnfKOor
1199,0.038590221,0.693735499,175427,0.789462978,0.0,1,0.157,0.866361696,1,0.124,0.316156574,4,0.767,0,Classic,MKTO,0.9708219244269523,https://open.spotify.com/track/6FE2iI43OZnszFLuLtvvmg
1200,0.069344077,0.553364269,245041,0.801668023,0.137,0,0.129,0.898322659,0,0.0986,0.45603947,4,0.254,0,Titanium (feat. Sia),David Guetta,0.9666942741830465,https://open.spotify.com/track/0TDLuuLlV54CkRRUOahJb4
1201,0.018188152,0.577726218,229573,0.868795769,0.0,1,0.369,0.849191827,1,0.175,0.605492442,4,0.769,0,E.T. - feat. Kanye West,Katy Perry,0.9536571542704593,https://open.spotify.com/track/6QNR2YGST3W8EIhyrrrQvH
1202,0.000704685,0.620649652,190186,0.826078112,0.00534,5,0.065,0.886276304,1,0.0734,0.571696837,4,0.698,0,GDFR (feat. Sage The Gemini & Lookas),Flo Rida,0.9613944441798054,https://open.spotify.com/track/26rdOwwjC2UnweK3xeS58u
1203,0.052761115,0.687935035,207333,0.651139138,0.0,0,0.115,0.813418725,1,0.137,0.275374405,4,0.557,0,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,0.9781743980469597,https://open.spotify.com/track/3FNy4yzOhHhFBeA5p4ofoq
1204,0.051655585,0.770301624,250189,0.856590724,0.0,9,0.112,0.894541019,1,0.0734,0.36261897,4,0.602,0,The Monster,Eminem,0.9735523969884703,https://open.spotify.com/track/48RrDBpOSSl1aLVCalGl5C
1205,0.074972234,0.734338747,199693,0.831163548,1.27e-06,2,0.291,0.925770052,0,0.116,0.420902538,4,0.719,0,TiK ToK,Kesha,0.9790903705141184,https://open.spotify.com/track/0HPD5WQqrq7wPWR7P7Dw1i
1206,0.071856647,0.854988399,188453,0.693856794,0.0,1,0.0761,0.893778591,0,0.0569,0.403267006,4,0.875,0,Love You Like A Love Song,Selena Gomez & The Scene,0.985688725018338,https://open.spotify.com/track/0laYHRpNTS6i8FXdupHkJ4
1207,0.112560281,0.568445476,212862,0.839300244,0.0,11,0.116,0.913449222,0,0.0509,0.47344756,4,0.441,0,Don't You Worry Child (Radio Edit) [feat. John Martin],Swedish House Mafia,0.9697044887353602,https://open.spotify.com/track/4HRnEjQVsEH8zFzkV0porD
1208,0.076580279,0.796983759,195853,0.623677787,0.000371,11,0.113,0.856236658,0,0.0561,0.479081133,4,0.797,0,Sexy Bitch (feat. Akon) - Featuring Akon;explicit,David Guetta,0.9880263153889746,https://open.spotify.com/track/0AqwW6FK16tQoNoxXb5yUq
1209,0.000981068,0.835266821,189907,0.525020342,1.34e-05,0,0.0667,0.7431534,1,0.0377,0.333313894,4,0.758,0,Somebody,Natalie La Rose,0.9710367882241855,https://open.spotify.com/track/6S18su3fmCpLzBsJCQWovx
1210,0.018389158,0.722737819,189959,0.711147274,0.0,1,0.0636,0.841598048,0,0.0302,0.420861715,4,0.847,0,Maps,Maroon 5,0.9783405112719139,https://open.spotify.com/track/0hDQV9X1Da5JrwhK8gu86p
1211,0.162811681,0.699535963,247520,0.676566314,2.13e-06,8,0.158,0.842695944,1,0.0306,0.420360175,4,0.753,0,Am I Wrong,Nico & Vinz,0.9939461918983069,https://open.spotify.com/track/1fidCEsYlaVE3pHwKCvpFZ
1212,0.011755973,0.530162413,275987,0.81997559,0.0,1,0.0631,0.868587984,1,0.152,0.736003546,4,0.561,0,Umbrella,Rihanna,0.9407637310559627,https://open.spotify.com/track/49FYlytm3dAAraYgpoJZux
1213,0.065223463,0.627610209,257840,0.711147274,0.0,1,0.116,0.858584934,0,0.038,0.432321312,4,0.471,0,Counting Stars,OneRepublic,0.9798450652432719,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
1214,0.001072526,0.807424594,213733,0.797599675,0.128,1,0.057,0.884324489,0,0.156,0.304160446,4,0.0953,0,Turn Down for What,DJ Snake,0.9677169174353083,https://open.spotify.com/track/67awxiNHNyjMXhVgsHuIrs
1215,0.037987204,0.798143852,369627,0.791497152,1.82e-06,6,0.072,0.722567856,0,0.0403,0.397674256,4,0.86,0,Get Lucky,Daft Punk,0.9720697731403419,https://open.spotify.com/track/6E4Y6Lh9tGWezuWf2XzBwq
1216,0.053565138,0.370069606,225160,0.869812856,3.7e-06,2,0.0936,0.861604148,1,0.057,0.505097042,4,0.281,0,A Dustland Fairytale,The Killers,0.9274548871736186,https://open.spotify.com/track/6HDxUR4nMVM69Vz9q1oHIk
1217,0.021605248,0.656612529,192191,0.698942229,0.0,7,0.128,0.863220494,0,0.0499,0.269122656,4,0.731,0,My House,Flo Rida,0.9688380975960911,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1
1218,0.220098276,0.353828306,257760,0.860659072,0.0,1,0.277,0.860719732,1,0.376,0.664347532,4,0.581,0,Best I Ever Had,Drake,0.930888120164301,https://open.spotify.com/track/6oGX4FjHakC4BTq89lCLiP
1219,0.019695694,0.545243619,206880,0.749796583,0.0,1,0.0477,0.8084172,1,0.114,0.157022721,4,0.73,0,Stitches,Shawn Mendes,0.9431659433602558,https://open.spotify.com/track/5jsw9uXEGuKyJzs0boZ1bT
1220,0.405023427,0.732018561,203467,0.799633849,0.0,4,0.128,0.911314425,1,0.0296,0.467434916,4,0.787,0,I Will Never Let You Down,Rita Ora,0.9927225089111961,https://open.spotify.com/track/03rhu2vIylSFLUagt7wi5D
1221,0.186932353,0.494199536,272394,0.526037429,0.000263,5,0.217,0.777706618,1,0.0323,0.216775917,4,0.428,0,Do I Wanna Know?,Arctic Monkeys,0.9806581695489386,https://open.spotify.com/track/5FVd6KXrgO9B3JPmC8OPst
1222,0.009052448,0.59512761,307987,0.984743694,0.00799,6,0.0683,0.89326014,0,0.174,0.567008025,4,0.422,0,Cinema - Skrillex Remix,Benny Benassi,0.9469266567184719,https://open.spotify.com/track/6jNM6fKx3WnyHbWBI9hs2r
1223,0.043313852,0.667053364,277387,0.520951993,1.25e-05,0,0.0882,0.691033852,0,0.211,0.43149902,4,0.289,0,Take Care,Drake,0.9841624812256545,https://open.spotify.com/track/124NFj84ppZ5pAxTuVQYCQ
1224,0.020901728,0.534802784,258827,0.784377543,0.0,2,0.188,0.913540714,0,0.0301,0.438514743,4,0.556,0,Love Song,Sara Bareilles,0.9591961675125908,https://open.spotify.com/track/0jwreQKzqgsEKtp46d2Ita
1225,0.0037459,0.858468677,263827,0.603336046,6.14e-06,7,0.0856,0.864135407,1,0.0402,0.420727582,4,0.825,0,Blurred Lines,Robin Thicke,0.9772567024890699,https://open.spotify.com/track/0n4bITAu0Y0nigrz3MFJMb
1226,0.119595477,0.647331787,313787,0.482302685,2.86e-05,11,0.606,0.770356816,0,0.432,0.15268382,4,0.261,0,Swimming Pools (Drank) - Extended Version,Kendrick Lamar,0.9744447111170572,https://open.spotify.com/track/3VYzbU22BooAROigHHwycs
1227,0.161806653,0.754060325,225560,0.644019528,0.0,9,0.269,0.819609637,1,0.0612,0.478836195,4,0.744,0,Beautiful Girls - Radio Disney Version,Sean Kingston,0.9953113005418717,https://open.spotify.com/track/0x4KuMldlnPMniT86Cmyep
1228,0.053464635,0.680974478,189333,0.693856794,5.15e-05,2,0.349,0.903507167,1,0.0275,0.374160213,4,0.78,0,Cool,Gwen Stefani,0.9799955239547056,https://open.spotify.com/track/1DIXPcTDzTj8ZMHt3PDt8p
1229,0.457284883,0.585846868,262853,0.554515867,0.0,5,0.126,0.845349192,1,0.0667,0.292222637,4,0.488,0,Can’t Live Without,Hollyn,0.9787313717055368,https://open.spotify.com/track/3vLOU0DcbceNNdehvBSKxc
1230,0.039595249,0.516241299,217480,0.67453214,0.0,10,0.102,0.806800854,0,0.0404,0.548730988,4,0.381,0,Glimpse,Kim Walker-Smith,0.9643792280372767,https://open.spotify.com/track/2mlNgAeIBnL78ZriXgrRHz
1231,0.049746031,0.493039443,187013,0.506712775,0.0,0,0.181,0.782128698,1,0.0309,0.365546562,4,0.262,0,Broken Things,Matthew West,0.9759583182191366,https://open.spotify.com/track/4v8GJxLdvUiN7R31cKcmNL
1232,0.380902756,0.247099768,255160,0.576891782,2.67e-05,5,0.0954,0.854132357,1,0.0375,0.365441588,4,0.13,0,Even If,MercyMe,0.9271605671766446,https://open.spotify.com/track/1zNkDuAsIpMf9vAMxeZ8Ih
1233,0.036479662,0.401392111,219720,0.784377543,0.0,9,0.31,0.925282098,1,0.0334,0.216554306,4,0.479,0,Home,Chris Tomlin,0.9245013488322994,https://open.spotify.com/track/6TwFYNkcGBe2zSy1OmBj83
1234,0.651255286,0.232018561,228067,0.501627339,0.00297,7,0.152,0.775114364,1,0.0341,0.625577354,4,0.191,0,Nowhere,Sarah Reeves,0.8744459390639672,https://open.spotify.com/track/2yceisfym7kggFM5uzH3jF
1235,0.769848589,0.422273782,250123,0.321602929,0.0,2,0.072,0.731655993,1,0.0328,0.18322525,4,0.421,0,Hills and Valleys (The Valleys Version),Tauren Wells,0.8571681675326914,https://open.spotify.com/track/398Dfg7EisARPcvixgrtuI
1236,0.018992175,0.409512761,195907,0.668429618,0.0,0,0.117,0.828667277,1,0.0329,0.174944014,4,0.382,0,Chain Breaker,Zach Williams,0.9330333012389904,https://open.spotify.com/track/17GmwQ9Q3MTAz05OokmNNB
1237,0.916582676,0.277262181,277973,0.224979658,7.79e-05,6,0.0831,0.772064654,1,0.0315,0.579978072,3,0.184,0,Clean,Natalie Grant,0.7893878287647713,https://open.spotify.com/track/1NmVZsG18CzCAtw7rnV3yA
1238,0.449244659,0.460556845,245853,0.680634662,0.0,6,0.0901,0.895120464,1,0.0325,0.502029486,4,0.293,0,I Will,Citizen Way,0.9665794758572023,https://open.spotify.com/track/27sKtH0PZpASkN8H3ZJOQf
1239,0.035474634,0.526682135,254262,0.682668836,6.68e-05,3,0.114,0.825404087,1,0.0554,0.618421667,4,0.599,0,The Gospel,Ryan Stevenson,0.9592251973552499,https://open.spotify.com/track/0HrGzCf2C0C75beCx6aUqu
1240,0.034369103,0.451276102,284947,0.813873068,0.0,6,0.09,0.816712412,0,0.048,0.467394093,4,0.245,0,Throne Room,Kim Walker-Smith,0.9466386348317304,https://open.spotify.com/track/3HjDvnmiTLKaDalq4u2Hem
1241,0.016479605,0.468677494,237467,0.688771359,0.0,4,0.0786,0.890576395,1,0.0278,0.524808715,4,0.266,0,I Won't Let You Go - Radio Version,Switchfoot,0.9536510463011498,https://open.spotify.com/track/5xhVJzBAbtbaM8dalHbxJD
1242,0.017685638,0.578886311,215050,0.670463792,0.0,6,0.242,0.868008539,0,0.0323,0.263220817,4,0.255,0,Unfinished,Mandisa,0.9638292157773052,https://open.spotify.com/track/5WOo4d8DeMEBPLdIN3sMiX
1243,0.117585421,0.639211137,176453,0.811838893,0.0,0,0.148,0.82958219,1,0.0363,0.327400392,4,0.638,0,Old Church Choir,Zach Williams,0.9750420488147478,https://open.spotify.com/track/4F7GcPH79KzsQfNphjtkGx
1244,0.281404984,0.502320186,236667,0.659275834,0.0,0,0.107,0.837724916,1,0.042,0.163974293,4,0.295,0,Forgiven,Crowder,0.9650247631587432,https://open.spotify.com/track/2UiFk0Fwy2gTWJShgQL8el
1245,0.380902756,0.477958237,225933,0.501627339,0.0,2,0.0867,0.793290637,1,0.0322,0.618689932,4,0.407,0,Love Wins,Love and Theft,0.9653234624666005,https://open.spotify.com/track/7s3ghFzHcUjMOwfmmfITxz
1246,0.199997717,0.348027842,204800,0.326688365,0.0,0,0.189,0.789813968,1,0.0306,0.350786134,4,0.0974,0,I Have This Hope,Tenth Avenue North,0.9547856852431743,https://open.spotify.com/track/5ELZpvTDGorz9BIE9zaBoZ
1247,0.570853046,0.378190255,218133,0.403986981,5.68e-05,11,0.159,0.769136932,1,0.0281,0.501667911,4,0.308,0,In Awe,Hollyn,0.9259828434030734,https://open.spotify.com/track/5C2RT1SCQa2434pPmzk63v
1248,0.500501087,0.242459397,255173,0.419243287,0.0,3,0.108,0.78273864,1,0.0302,0.641964869,3,0.129,0,Oh My Soul,Casting Crowns,0.8913749107456741,https://open.spotify.com/track/3s0h3pyKFrS3XX6ZLBPx6s
1249,0.023012287,0.305104408,222400,0.659275834,0.0,2,0.0841,0.82936871,1,0.0271,0.631047635,3,0.237,0,You Redeem - Studio Version,Aaron Shust,0.914447663752118,https://open.spotify.com/track/2PnAW8C5POFW5hgjFpJQR3
1250,0.01416804,0.377030162,212701,0.890154597,0.0,6,0.0858,0.870204331,1,0.0676,0.268469488,4,0.331,0,Amen,Hunter Hayes,0.9117368086295987,https://open.spotify.com/track/7LOR8Rdc5n2EkduOXZeTp6
1251,0.010750945,0.576566125,220840,0.730471928,0.0,8,0.176,0.855199756,1,0.0405,0.304492862,4,0.507,0,Brand New Life,Colton Dixon,0.9625582914604801,https://open.spotify.com/track/1Wkw57f9ERsAWxLr3kE3HG
1252,0.203012801,0.435034803,249640,0.599267697,0.0,2,0.299,0.721530955,1,0.0313,0.490319119,4,0.225,0,Oceans (Where Feet May Fail) - Radio Version,Hillsong United,0.9760616645259126,https://open.spotify.com/track/5TLXwGFRWtnFj3NhEzVHc3
1253,0.589948578,0.39675174,205387,0.213791701,5.64e-06,0,0.116,0.730161635,1,0.0403,0.214717272,4,0.209,0,O God Forgive Us,for KING & COUNTRY,0.884112565954893,https://open.spotify.com/track/2dBpNhfNCT1XkBRAOdam5J
1254,0.02994698,0.213457077,293331,0.739625712,0.0,11,0.126,0.88999695,1,0.0427,0.629922086,3,0.149,0,Death Was Arrested,North Point InsideOut,0.8872983176199281,https://open.spotify.com/track/1rXQLRlZfNTj8uaxIsEZQi
1255,0.149746317,0.480278422,243013,0.708096013,0.0,6,0.112,0.859438853,1,0.0367,0.583424699,4,0.326,0,Back To God,Reba McEntire,0.9664334306714915,https://open.spotify.com/track/6hosyRpLYxGjdPuECwVZfP
1256,0.000768002,0.356148492,264320,0.631814483,5.14e-05,5,0.203,0.775022873,1,0.0325,0.443845059,4,0.233,0,Say The Word,Hillsong United,0.9395818819522049,https://open.spotify.com/track/7H03O4tLnU2E1QOmIKYyZt
1257,0.630149698,0.200696056,252360,0.316517494,0.0,9,0.157,0.822567856,0,0.0318,0.459812681,3,0.136,0,On My Side,Kim Walker-Smith,0.8539345014697598,https://open.spotify.com/track/44KSbVedeA3jrlgcHz7VZn
1258,0.021906756,0.477958237,168040,0.933889341,0.0,6,0.159,0.88673376,1,0.0781,0.736108519,4,0.783,0,Bloom,Grayson Reed,0.9276896323373777,https://open.spotify.com/track/1s6Cvc0F0xTc6PBIlpnMgK
1259,0.104520057,0.409512761,219280,0.920667209,0.0,5,0.575,0.857151571,1,0.0941,0.624282682,4,0.729,0,Revival,Third Day,0.9316359204393189,https://open.spotify.com/track/2QfX9Pdz3q66fN3kCXl0Js
1260,0.417083763,0.364269142,248962,0.613506916,2.46e-06,3,0.177,0.753125953,0,0.0432,0.210664132,4,0.352,0,Hold It All,Cody Carnes,0.9457081104918896,https://open.spotify.com/track/3sMs2RMkl7FsCmUF8qVFGn
1261,0.046027428,0.675174014,201093,0.928803906,0.0,8,0.345,0.905001525,1,0.0443,0.385613978,4,0.96,0,Lifer,MercyMe,0.9626796976913462,https://open.spotify.com/track/5dt9b5Xi9DnyBQOmz0LciH
1262,0.01668061,0.488399072,202039,0.945077299,0.0,11,0.146,0.92863678,1,0.0759,0.268836895,4,0.728,0,Now,Mallary Hope,0.9265734520900838,https://open.spotify.com/track/6jLmfvFWtsfkYPz4iNjXeK
1263,0.010851448,0.477958237,235733,0.861676159,0.0,1,0.104,0.878774016,1,0.0486,0.327476206,4,0.435,0,Battles,The Afters,0.9386643374684149,https://open.spotify.com/track/3oS9E4e9ZmKMGmnICiiz9p
1264,0.854270941,0.121809745,247020,0.299227014,0.0,0,0.0898,0.784659957,1,0.0292,0.695378837,4,0.225,0,Prove Me Wrong,Mandisa,0.7674588898590328,https://open.spotify.com/track/5jvrQFIIVJj1yEPSbs18sL
1265,0.193967549,0.707656613,207052,0.601301871,1.25e-06,10,0.165,0.850472705,1,0.0313,0.397301017,4,0.637,0,Run the Race,Holly Starr,0.9970082431994564,https://open.spotify.com/track/6HchFliazX3TGr45obamoS
